Date,Emissions(g)
2018-03-03,2972.2962809094
2018-03-04,2958.9172697985
2018-03-05,3237.4605491711
2018-03-06,3290.1223623891
2018-03-07,3269.9209792922998
2018-03-08,3319.7147607696
2018-03-09,3413.6869948764
2018-03-10,3411.8796040657
2018-03-11,3496.113717989
2018-03-12,3256.7162528818
2018-03-13,3384.9191047117
2018-03-14,3221.7475220192996
2018-03-15,3246.159700501
2018-03-16,3330.9717443035997
2018-03-17,3625.5451124807996
2018-03-18,3552.7316624051
2018-03-19,3534.7967637575002
2018-03-20,3400.0118277250003
2018-03-21,3566.0631473098997
2018-03-22,3416.8684899644004
2018-03-23,3587.4117018720003
2018-03-24,3377.3390316273003
2018-03-25,3359.2554936912998
2018-03-26,3423.7890786069
2018-03-27,3717.5935891254
2018-03-28,3001.9464294734003
2018-03-29,3210.7074481831
2018-03-30,3079.1035049885
2018-03-31,3081.610650482
2018-04-01,1786.4838440631
2018-04-02,1547.2461763064
2018-04-03,1657.9134672141001
2018-04-04,1657.2631914601
2018-04-05,1618.7921147558002
2018-04-06,1647.9646272405
2018-04-07,1697.7830132975
2018-04-08,1618.3982123104
2018-04-09,1709.4809138923
2018-04-10,1632.911261691
2018-04-11,1778.9793844663
2018-04-12,1459.0529676618
2018-04-13,1756.8137434198
2018-04-14,1840.0566025473001
2018-04-15,1858.8944240464
2018-04-16,1783.2210667716
2018-04-17,1775.0057371849
2018-04-18,2029.4298971576998
2018-04-19,2215.0164674486
2018-04-20,2410.1629333451
2018-04-21,2510.2904434036
2018-04-22,2494.488649237
2018-04-23,2817.4811775311
2018-04-24,2771.4332640780003
2018-04-25,2714.3441704585
2018-04-26,2742.9565160242
2018-04-27,2896.0232507355
2018-04-28,2939.5372971816
2018-04-29,2837.4255908535
2018-04-30,2904.2015513355
2018-05-01,2814.5375902056
2018-05-02,3019.2303711609
2018-05-03,2852.9064325896998
2018-05-04,2994.5062114605
2018-05-05,3441.3972169824997
2018-05-06,3288.3072523389
2018-05-07,3418.1476456225
2018-05-08,3173.2625049019
2018-05-09,3366.8553182547003
2018-05-10,3232.4461144891
2018-05-11,3241.0859938902
2018-05-12,3232.466196665
2018-05-13,3309.233798457
2018-05-14,3243.6580566317
2018-05-15,3071.2077190859
2018-05-16,3149.7132939566
2018-05-17,2771.9240583134
2018-05-18,2915.6946679467997
2018-05-19,2878.0888731702003
2018-05-20,3018.5646765832003
2018-05-21,3053.2779688091
2018-05-22,2674.1181414745997
2018-05-23,2735.0879623997002
2018-05-24,2813.9794836584997
2018-05-25,2795.9294408173
2018-05-26,2915.3160430159
2018-05-27,2760.6723108363
2018-05-28,2750.9505164775
2018-05-29,2721.5631073639
2018-05-30,2720.3864988162
2018-05-31,2692.2339170872
2018-06-01,2938.8999674486
2018-06-02,3287.6915400255
2018-06-03,3354.9459333621003
2018-06-04,3354.4817735991
2018-06-05,3615.6658300251
2018-06-06,3543.3113410865003
2018-06-07,3655.5606489142997
2018-06-08,3859.1667328574
2018-06-09,3665.2789308364
2018-06-10,3324.9859564795997
2018-06-11,3692.9644556039
2018-06-12,3658.4321398779
2018-06-13,3502.781545811
2018-06-14,3376.2047205184
2018-06-15,3390.3827644634002
2018-06-16,3370.3788977309
2018-06-17,3397.4763717713
2018-06-18,3470.6119824658
2018-06-19,3687.3462000906998
2018-06-20,3412.5032720912
2018-06-21,3348.5050987427003
2018-06-22,3089.9080965068
2018-06-23,3400.9001105261
2018-06-24,3464.4303773363
2018-06-25,3137.9964257599
2018-06-26,3327.7906656158
2018-06-27,3737.8959129943
2018-06-28,3265.4180519957
2018-06-29,3008.464152109
2018-06-30,3192.5217690093
2018-07-01,3846.1989955653
2018-07-02,3510.3504356112003
2018-07-03,3477.9955795219
2018-07-04,3358.0230348929
2018-07-05,3739.72342353
2018-07-06,3623.3101946051997
2018-07-07,3820.1873537256997
2018-07-08,3514.1922269509
2018-07-09,3694.7178951821
2018-07-10,3787.0657601364996
2018-07-11,3513.1834749877
2018-07-12,3775.3891569105
2018-07-13,4029.2146707795
2018-07-14,4066.1470426154997
2018-07-15,3422.3254621578
2018-07-16,3926.7371492904
2018-07-17,3235.3654406580004
2018-07-18,3371.3017128134998
2018-07-19,3136.9205822359004
2018-07-20,3536.6706522163
2018-07-21,3225.7433783258
2018-07-22,2860.8555905101
2018-07-23,2696.2062320061
2018-07-24,2927.7733510211
2018-07-25,2991.021685917
2018-07-26,2804.1859113041
2018-07-27,2585.6535639487
2018-07-28,2938.3195959504997
2018-07-29,3095.8415521572
2018-07-30,3408.7369574422996
2018-07-31,3028.1205028268
2018-08-01,3209.8387566623996
2018-08-02,3019.1858401205
2018-08-03,3208.840243856
2018-08-04,3545.443420522
2018-08-05,3321.6791094879004
2018-08-06,3533.9363962904
2018-08-07,3047.0371764597
2018-08-08,3072.0706378969
2018-08-09,3153.1491835834
2018-08-10,3191.4344519895
2018-08-11,3258.2914177811
2018-08-12,3089.874327203
2018-08-13,3450.9204424414
2018-08-14,2746.2332340727
2018-08-15,2999.5813715147
2018-08-16,3040.9615145417
2018-08-17,3155.4631275548
2018-08-18,3305.9920489491
2018-08-19,3176.7070989002
2018-08-20,2930.9322562157
2018-08-21,3184.6666786633
2018-08-22,3162.8644212167
2018-08-23,2958.577819636
2018-08-24,2994.9811170637004
2018-08-25,2946.0353042899
2018-08-26,2793.1922993722
2018-08-27,3087.5978607028
2018-08-28,2985.0749937004002
2018-08-29,2900.2847023127
2018-08-30,2885.3510651074
2018-08-31,2908.1620722403
2018-09-01,3275.1338687733
2018-09-02,3119.7664858958
2018-09-03,3139.6654019390003
2018-09-04,2899.0529768645
2018-09-05,3852.7519414519
2018-09-06,2492.2344115866003
2018-09-07,3432.5936230595003
2018-09-08,2903.8040693037
2018-09-09,2983.4675832305
2018-09-10,2946.0479321005
2018-09-11,2802.5350691193
2018-09-12,3022.2282443973004
2018-09-13,2844.0887014597
2018-09-14,2544.5710045409
2018-09-15,2685.6084369176
2018-09-16,2811.0160305597
2018-09-17,2439.7746924620997
2018-09-18,2659.4276211661
2018-09-19,2677.1923796612
2018-09-20,2802.6678339699997
2018-09-21,2848.6191571281997
2018-09-22,2777.713213595
2018-09-23,2927.3232277712
2018-09-24,2661.6229553225003
2018-09-25,2553.1056822849
2018-09-26,2990.5227321651
2018-09-27,3228.3350596213
2018-09-28,3087.0656472238998
2018-09-29,3174.9084221681996
2018-09-30,3033.7235948321
2018-10-01,3018.2985995984
2018-10-02,3083.2988629063
2018-10-03,3027.0713688656997
2018-10-04,3249.341745061
2018-10-05,3228.4308038671998
2018-10-06,3103.1710377523996
2018-10-07,3028.5332393659
2018-10-08,3018.786499771
2018-10-09,3082.7406556343
2018-10-10,3283.4499469881
2018-10-11,2785.1323187021
2018-10-12,2713.8560105352
2018-10-13,3016.8417903984
2018-10-14,2927.9269862205
2018-10-15,2715.5879369812
2018-10-16,2803.4908667283
2018-10-17,2753.1057391141
2018-10-18,2987.5746672015
2018-10-19,2697.1361006374996
2018-10-20,2720.3744035441
2018-10-21,2577.8703945834
2018-10-22,3015.3443663809003
2018-10-23,2590.3971319462
2018-10-24,2842.2108499043
2018-10-25,2899.4899232750004
2018-10-26,2605.6977902469002
2018-10-27,2667.9811275312
2018-10-28,2590.0114236485
2018-10-29,2676.8169255945004
2018-10-30,2758.0017641117
2018-10-31,2613.7444087893
2018-11-01,2430.2664441757
2018-11-02,2653.3610523603
2018-11-03,2873.2115529416997
2018-11-04,3274.0194719756996
2018-11-05,3252.4748963854
2018-11-06,3357.3243550955
2018-11-07,3348.1380386313
2018-11-08,3401.1985807524
2018-11-09,3418.963865146
2018-11-10,3338.4878315319
2018-11-11,3391.8693526043
2018-11-12,3486.5225894948
2018-11-13,3954.6011789394997
2018-11-14,3005.6288478101997
2018-11-15,3138.5988445548
2018-11-16,4898.546992408
2018-11-17,3671.5101871273
2018-11-18,3211.7194416019997
2018-11-19,3447.0152691857
2018-11-20,3038.5145982436
2018-11-21,3038.6640625119003
2018-11-22,2843.0928520971
2018-11-23,2143.344125624
2018-11-24,1731.190969727
2018-11-25,1350.1958465246
2018-11-26,1438.804736848
2018-11-27,1395.3894719977
2018-11-28,1437.0048400732999
2018-11-29,1253.813602954
2018-11-30,1423.1241250228002
2018-12-01,1338.5347659694
2018-12-02,1261.0726242855
2018-12-03,1144.8794105676
2018-12-04,970.9295505000999
2018-12-05,920.5765061954
2018-12-06,833.4543552941999
2018-12-07,811.2694792440001
2018-12-08,719.7362787823
2018-12-09,825.142791546
2018-12-10,874.5221318968
2018-12-11,751.5020937639
2018-12-12,729.1715044897
2018-12-13,762.5447956216001
2018-12-14,694.8185674081001
2018-12-15,664.9816551918001
2018-12-16,654.4299526325
2018-12-17,703.6407205399
2018-12-18,741.1053717559
2018-12-19,897.454191621
2018-12-20,1054.839236203
2018-12-21,1183.9649365259
2018-12-22,1172.7502282938
2018-12-23,1213.3874507401
2018-12-24,1150.5011048458998
2018-12-25,1149.1135408132
2018-12-26,1108.6452594884001
2018-12-27,999.7867151190999
2018-12-28,1220.1559666828
2018-12-29,1043.7365790862
2018-12-30,1035.3772688474
2018-12-31,973.4790393605
2019-01-01,1155.0836076356
2019-01-02,1194.4714835691
2019-01-03,1086.8807072304
2019-01-04,1063.3118505114
2019-01-05,1138.2949317241998
2019-01-06,1092.7449037963002
2019-01-07,888.5907098883
2019-01-08,1018.1550587831001
2019-01-09,1018.2274881488
2019-01-10,978.1510402456
2019-01-11,948.0720105125
2019-01-12,1032.4590526048999
2019-01-13,913.4099197191
2019-01-14,1058.7493110341
2019-01-15,999.1816053631
2019-01-16,935.6329244353001
2019-01-17,1044.7347646875
2019-01-18,1002.6343027454
2019-01-19,1082.7330595936
2019-01-20,1012.9765103013999
2019-01-21,1019.0767057083
2019-01-22,959.7533085578
2019-01-23,997.8561380451999
2019-01-24,886.9849920585
2019-01-25,987.1715676165
2019-01-26,983.9696719130999
2019-01-27,951.3048615432999
2019-01-28,894.3568142832
2019-01-29,923.1599710585999
2019-01-30,901.049180375
2019-01-31,941.6049266196001
2019-02-01,963.4917780374001
2019-02-02,938.0260344841
2019-02-03,948.202184241
2019-02-04,969.7069517391001
2019-02-05,954.6059127199
2019-02-06,954.0524062674
2019-02-07,916.4252713185
2019-02-08,1012.730170359
2019-02-09,947.0968400821
2019-02-10,962.5977736308
2019-02-11,927.1800562056
2019-02-12,922.8295999419
2019-02-13,1062.1753025183
2019-02-14,972.4188379254
2019-02-15,965.0158646348
2019-02-16,929.5526689275
2019-02-17,981.6690684373999
2019-02-18,1025.2173112744001
2019-02-19,1076.7328389647
2019-02-20,1052.4788794043
2019-02-21,1037.9498596421
2019-02-22,987.4935389207001
2019-02-23,991.9586196500999
2019-02-24,1056.8085818231
2019-02-25,992.4208595946001
2019-02-26,957.5907377508
2019-02-27,964.5225938876999
2019-02-28,983.6137099376
2019-03-01,981.0537898891
2019-03-02,1019.8452157047001
2019-03-03,1023.1712021484001
2019-03-04,975.0730716447
2019-03-05,944.4046789317
2019-03-06,992.8833439622
2019-03-07,968.9129158362
2019-03-08,1003.1337217102001
2019-03-09,1010.0323398050999
2019-03-10,971.7243907638
2019-03-11,988.7755926492999
2019-03-12,946.8745509964
2019-03-13,955.5728447237
2019-03-14,969.6584930381
2019-03-15,1052.5401917286001
2019-03-16,1172.1136868385
2019-03-17,1197.2260693981
2019-03-18,1058.2901348559
2019-03-19,1141.3648861163
2019-03-20,1145.0219941513
2019-03-21,976.8111928778001
2019-03-22,1139.7755952886
2019-03-23,1188.5713206035998
2019-03-24,1163.4569073131001
2019-03-25,1145.8336131881001
2019-03-26,1102.9654387522999
2019-03-27,1406.6253935156
2019-03-28,1263.4350604827
2019-03-29,1231.8281458351998
2019-03-30,1238.9738403757
2019-03-31,1142.8686533979
2019-04-01,1025.5368273179001
2019-04-02,1257.5429621578
2019-04-03,1576.9039392744999
2019-04-04,1480.6190702437
2019-04-05,1491.1379798618
2019-04-06,1723.4881247798
2019-04-07,1597.8137011270999
2019-04-08,1670.7425228819
2019-04-09,1455.2036579385
2019-04-10,1455.8829983547
2019-04-11,1355.8777698348
2019-04-12,1540.9316265492
2019-04-13,1524.3696058424
2019-04-14,1510.3642075683
2019-04-15,1674.8578559133998
2019-04-16,1545.5749108562
2019-04-17,1582.1482235558
2019-04-18,1552.7605917602
2019-04-19,1553.4234768008
2019-04-20,1465.5456354747998
2019-04-21,1695.7428179466
2019-04-22,1481.7919240556998
2019-04-23,1369.8696195202
2019-04-24,1488.0549094507999
2019-04-25,1403.2559989892
2019-04-26,1500.9701580282
2019-04-27,1350.4087434159999
2019-04-28,1474.2232257260998
2019-04-29,1331.2060459642
2019-04-30,1351.3134723136
2019-05-01,1345.76151849
2019-05-02,1394.1612058956
2019-05-03,1503.8521449432
2019-05-04,1503.7621533048
2019-05-05,1622.3708147076
2019-05-06,1517.3123944595
2019-05-07,1456.8516851469
2019-05-08,1361.4752185121
2019-05-09,1365.4382695571999
2019-05-10,1283.3474743673999
2019-05-11,1508.0841064198
2019-05-12,1431.5062204366002
2019-05-13,1424.0597354362
2019-05-14,1332.5014140010999
2019-05-15,1411.7631791057
2019-05-16,1436.8669578341999
2019-05-17,1372.8710736193
2019-05-18,1457.0169503608001
2019-05-19,1527.7461638713
2019-05-20,1401.441195055
2019-05-21,1430.9023894512
2019-05-22,1493.5016341822
2019-05-23,1526.7892346231
2019-05-24,1430.3651031408
2019-05-25,1397.126095776
2019-05-26,1472.7332255006
2019-05-27,1459.7055483498
2019-05-28,1434.697355865
2019-05-29,1583.3898589762
2019-05-30,1639.6338285003
2019-05-31,1564.3949170102
2019-06-01,1505.7727733696
2019-06-02,1678.2334061621
2019-06-03,1451.4307014882002
2019-06-04,1727.985072444
2019-06-05,1673.7268116637
2019-06-06,1651.5959105092
2019-06-07,1672.9101107771
2019-06-08,1694.5864661305
2019-06-09,1654.5404862906998
2019-06-10,1682.7480738243999
2019-06-11,1600.4909933657
2019-06-12,1600.9827595603
2019-06-13,1743.5651049896999
2019-06-14,1634.5441025486
2019-06-15,1701.8681350540999
2019-06-16,1563.0235938969
2019-06-17,1328.8521250690999
2019-06-18,1535.7083413995001
2019-06-19,1531.385881459
2019-06-20,1459.6301858727
2019-06-21,1500.7120023988
2019-06-22,1482.4632067933999
2019-06-23,1466.6753680627
2019-06-24,1434.3550513219
2019-06-25,1352.7992604092
2019-06-26,1083.5367827574
2019-06-27,1266.9759249672002
2019-06-28,1381.8256051255
2019-06-29,1337.9501930257002
2019-06-30,1322.7830523917
2019-07-01,1472.4831802272001
2019-07-02,1521.7366051288
2019-07-03,1428.4696495661
2019-07-04,1447.1287098328
2019-07-05,1415.04870352
2019-07-06,1334.0931979609
2019-07-07,1410.3036345173998
2019-07-08,1357.7874725475
2019-07-09,1462.795338018
2019-07-10,1429.6263735147002
2019-07-11,1275.6411223369
2019-07-12,1270.7135889638
2019-07-13,1310.7474582697
2019-07-14,1283.2016001279999
2019-07-15,1358.0870824974
2019-07-16,1294.3386186418
2019-07-17,1416.5123146496999
2019-07-18,1278.8673910189
2019-07-19,1214.5950148742
2019-07-20,1314.5442692278
2019-07-21,1357.7464956746
2019-07-22,1445.8791838675
2019-07-23,1346.3879069191
2019-07-24,1364.1962496017
2019-07-25,1335.4564542521
2019-07-26,1461.1512181278001
2019-07-27,1352.2022786073
2019-07-28,1363.061498045
2019-07-29,1453.0998318278
2019-07-30,1440.6972971922999
2019-07-31,1362.7598237784998
2019-08-01,1404.7628397122
2019-08-02,1342.9665166659001
2019-08-03,1425.5211668672
2019-08-04,1360.2758289311
2019-08-05,1404.2588626552
2019-08-06,1430.3385337544
2019-08-07,1378.3178891178
2019-08-08,1350.3740189586
2019-08-09,1299.8198562265002
2019-08-10,1381.1465430810001
2019-08-11,1444.0267108131
2019-08-12,1366.796342833
2019-08-13,1540.9790561505001
2019-08-14,1388.7059298042
2019-08-15,1490.3839487906
2019-08-16,1488.4217233328002
2019-08-17,1459.3782842894
2019-08-18,1504.9288820971
2019-08-19,1315.1060819349
2019-08-20,1464.3702456606
2019-08-21,1459.2871858485
2019-08-22,1482.1589676932
2019-08-23,1527.5348741468
2019-08-24,1408.187142371
2019-08-25,1490.0119318748
2019-08-26,1524.8850393397001
2019-08-27,1478.2380693295
2019-08-28,1441.4312465274
2019-08-29,1456.4663933635
2019-08-30,1441.1061185412
2019-08-31,1451.1477953305
2019-09-01,1036.3491088519
2019-09-02,1042.775333414
2019-09-03,884.6833515326
2019-09-04,1017.8289374190999
2019-09-05,999.2976096322001
2019-09-06,977.6604949955001
2019-09-07,1007.2942020160999
2019-09-08,970.8519034121
2019-09-09,1004.8822963882
2019-09-10,1091.5703316749
2019-09-11,1090.7594122915
2019-09-12,1069.6219956897
2019-09-13,1144.2436336127
2019-09-14,1116.2756453445
2019-09-15,1179.3763792069
2019-09-16,1172.6342861935
2019-09-17,1232.3477392031998
2019-09-18,1257.3607809942
2019-09-19,1096.5162103407
2019-09-20,1280.8396342866
2019-09-21,1248.1252571945
2019-09-22,1203.3743038398
2019-09-23,1001.0687047867001
2019-09-24,1122.6549988790998
2019-09-25,1042.5696574797
2019-09-26,1100.5724525973
2019-09-27,1131.0004834238998
2019-09-28,1185.6526575906998
2019-09-29,1154.1794976945
2019-09-30,1103.3928078078
2019-10-01,1102.3247045823
2019-10-02,1307.5631139231
2019-10-03,1333.8656493411
2019-10-04,1411.6779551892998
2019-10-05,1345.6137520505001
2019-10-06,1307.6834629624
2019-10-07,1386.6091268067
2019-10-08,1470.1472063781998
2019-10-09,1364.1825666138
2019-10-10,1350.3334756006
2019-10-11,1256.8860732438
2019-10-12,1339.5284439149
2019-10-13,1226.9300302979
2019-10-14,1330.776425753
2019-10-15,1359.0803611897
2019-10-16,1314.0122245001
2019-10-17,1317.0251978225
2019-10-18,1219.5646261914999
2019-10-19,1306.2742921994
2019-10-20,1354.1852802895
2019-10-21,1437.2273447534
2019-10-22,1393.0881541960998
2019-10-23,1415.1908785209
2019-10-24,1459.2618452397999
2019-10-25,1558.0381328824
2019-10-26,1348.4663241711
2019-10-27,1333.1864910584
2019-10-28,1464.6357026781002
2019-10-29,1528.9292613801
2019-10-30,1619.5556747233
2019-10-31,1448.4830084335
2019-11-01,1658.2475671944
2019-11-02,1659.158668648
2019-11-03,1781.7065618525999
2019-11-04,1732.5893937832998
2019-11-05,1752.3469115788998
2019-11-06,1807.6487921169
2019-11-07,1599.2477623436
2019-11-08,1649.4991137053999
2019-11-09,1721.8676528488
2019-11-10,1715.5308893417
2019-11-11,1750.1541812535
2019-11-12,1653.9425627784
2019-11-13,1772.2948806186
2019-11-14,1681.2944196308
2019-11-15,1667.3026256888002
2019-11-16,1692.4135921418
2019-11-17,1712.1942687358
2019-11-18,1448.2896648803
2019-11-19,1371.8817317110002
2019-11-20,1569.8379249756
2019-11-21,1592.2360945363
2019-11-22,1523.0147572303
2019-11-23,1563.7241167253
2019-11-24,1481.7751140191
2019-11-25,1650.606320327
2019-11-26,1600.9273443792001
2019-11-27,1553.7573530563
2019-11-28,1567.5126916521
2019-11-29,1582.7378964172
2019-11-30,1577.1775635585
2019-12-01,1787.7738221503
2019-12-02,1612.4135085851
2019-12-03,1754.136785948
2019-12-04,1870.1917772771
2019-12-05,1756.4007278928
2019-12-06,1799.8342153002
2019-12-07,1812.4606273919
2019-12-08,1759.4398030708
2019-12-09,1619.9892952884
2019-12-10,1748.9197549799
2019-12-11,1669.2056621366
2019-12-12,1757.6651453547
2019-12-13,1825.8305595715
2019-12-14,1739.3662024995
2019-12-15,1687.1973766326998
2019-12-16,1830.9326762799
2019-12-17,1805.4045798147
2019-12-18,1808.0230279783
2019-12-19,1636.2186549394
2019-12-20,1604.0603362969
2019-12-21,1553.9075485625
2019-12-22,1466.5656297828
2019-12-23,1631.2940660373
2019-12-24,1661.104704758
2019-12-25,1650.2706225339
2019-12-26,1602.9387535821002
2019-12-27,1829.8711377263
2019-12-28,1735.6446506203
2019-12-29,1799.7756921097
2019-12-30,1787.6363425534
2019-12-31,1528.8867106553
2020-01-01,1896.9922239326
2020-01-02,1717.7882961462
2020-01-03,1972.8083604505998
2020-01-04,2014.2333048509
2020-01-05,1930.1121974668
2020-01-06,2093.7014999221997
2020-01-07,2007.8868001183998
2020-01-08,1911.4793759271
2020-01-09,1992.6945929391
2020-01-10,2105.930391194
2020-01-11,2167.1383155067997
2020-01-12,2172.4855570193
2020-01-13,1865.8640782417
2020-01-14,2493.9340518939
2020-01-15,2658.5164346811
2020-01-16,2589.3481168259
2020-01-17,2792.1511601292
2020-01-18,2806.4913912432003
2020-01-19,2090.4739892045
2020-01-20,2782.0010451629
2020-01-21,2530.4749802206
2020-01-22,2666.5425781768
2020-01-23,2698.4316797142997
2020-01-24,2744.2499931539
2020-01-25,2536.3611810633997
2020-01-26,2619.277278694
2020-01-27,2839.7961127804
2020-01-28,2883.7018095981
2020-01-29,3044.3770737140003
2020-01-30,2757.4526792724
2020-01-31,2920.0938157821997
2020-02-01,3034.1440346138
2020-02-02,2970.7429360786
2020-02-03,2333.2502030354
2020-02-04,2926.7295970775003
2020-02-05,3343.6872749608
2020-02-06,2746.3214412088
2020-02-07,3333.595519312
2020-02-08,3267.8949029248
2020-02-09,3366.2856567422
2020-02-10,3296.8002537721
2020-02-11,3381.8863940696997
2020-02-12,3311.5499644162
2020-02-13,3198.5238483843
2020-02-14,3581.0844811659
