Date,HashRate
2020-02-11,1.6491505633157E+14
2020-02-12,1.5972080737974E+14
2020-02-13,1.6244258524003E+14
2020-02-14,1.7332212530707E+14
2020-02-15,1.7116365428592E+14
2020-02-16,1.8136472400911E+14
2020-02-17,1.8223400813663E+14
2020-02-18,1.7735781056036E+14
2020-02-19,1.7655768244538E+14
2020-02-20,1.7964172574945E+14
2020-02-21,1.6455996363815E+14
2020-02-22,1.7324916199534E+14
2020-02-23,1.7429025021024E+14
2020-02-24,1.8309102228599E+14
2020-02-25,1.8568124404231E+14
2020-02-26,1.7434257248315E+14
2020-02-27,1.8032900500462E+14
2020-02-28,1.706299655847E+14
2020-02-29,1.8704489311666E+14
2020-03-01,1.9182006366144E+14
2020-03-02,1.7391996192988E+14
2020-03-03,1.7670080775916E+14
2020-03-04,1.7186747089429E+14
2020-03-05,1.8245344104222E+14
2020-03-06,1.7862055166094E+14
2020-03-07,1.8671205249799E+14
2020-03-08,1.8942877106246E+14
2020-03-09,1.7649967339846E+14
2020-03-10,1.9184399511338E+14
2020-03-11,1.8027284557992E+14
2020-03-12,174661112413454
2020-03-13,1.4919242330687E+14
2020-03-14,1.404030656461E+14
2020-03-15,1.3744814161079E+14
2020-03-16,1.2796554214970E+14
2020-03-17,1.4191976009167E+14
2020-03-18,1.4018682980082E+14
2020-03-19,134889274337358
2020-03-20,1.3233123153384E+14
2020-03-21,1.3720758921383E+14
2020-03-22,1.4932770010996E+14
2020-03-23,1.474825275598E+14
2020-03-24,1.3737610895546E+14
2020-03-25,1.392596155135E+14
2020-03-26,1.4460686182258E+14
2020-03-27,1.3980474297987E+14
2020-03-28,1.423672262972E+14
2020-03-29,1.4860801308471E+14
2020-03-30,140152076538952
2020-03-31,1.4450223737013E+14
2020-04-01,1.445589978203E+14
2020-04-02,1.459517956131E+14
2020-04-03,1.4268427783559E+14
2020-04-04,1.4890532880994E+14
2020-04-05,1.5203286035422E+14
2020-04-06,1.5367053446452E+14
2020-04-07,1.4979774851119E+14
2020-04-08,1.6116758262653E+14
2020-04-09,1.6039574058873E+14
2020-04-10,1.526120246479E+14
2020-04-11,1.5832746596232E+14
2020-04-12,1.6228590432889E+14
2020-04-13,1.5836379853683E+14
2020-04-14,1.4947259716908E+14
2020-04-15,1.5408987949008E+14
2020-04-16,1.5654431914397E+14
2020-04-17,1.6759748635314E+14
2020-04-18,1.7015001757884E+14
2020-04-19,1.675664598702E+14
2020-04-20,1.7870731800215E+14
2020-04-21,1.7577489601775E+14
2020-04-22,1.7135618803334E+14
2020-04-23,1.673618710543E+14
2020-04-24,1.6643526327178E+14
2020-04-25,1.7480481682187E+14
2020-04-26,167280990177217
2020-04-27,1.733308101665E+14
2020-04-28,1.7621796988942E+14
2020-04-29,1.8599933550363E+14
2020-04-30,1.7515987681235E+14
2020-05-01,1.7501982012771E+14
2020-05-02,1.8261621228802E+14
2020-05-03,1.7845700288086E+14
2020-05-04,1.8287369934295E+14
2020-05-05,1.8909421178414E+14
2020-05-06,1.9425369392684E+14
2020-05-07,1.8533554484356E+14
2020-05-08,1.804126509405E+14
2020-05-09,1.8662281908730E+14
2020-05-10,1.8965492196492E+14
2020-05-11,1.8078282070914E+14
2020-05-12,1.7913154970117E+14
2020-05-13,1.8454004587753E+14
2020-05-14,178685576744834
2020-05-15,1.9270063585284E+14
2020-05-16,1.8939631151836E+14
2020-05-17,2.0521631504168E+14
2020-05-18,1.9792059830945E+14
2020-05-19,1.6657107295734E+14
2020-05-20,1.7214692143077E+14
2020-05-21,1.6830144939705E+14
2020-05-22,1.9872647362169E+14
2020-05-23,2.0160572775262E+14
2020-05-24,2.1362103224232E+14
2020-05-25,2.0840597763505E+14
2020-05-26,2.1635196329669E+14
2020-05-27,2.3927195642202E+14
2020-05-28,2.4085618866096E+14
2020-05-29,2.3345718100818E+14
2020-05-30,2.4512709069256E+14
2020-05-31,2.5619542447477E+14
2020-06-01,2.4825812252291E+14
2020-06-02,2.4317337957866E+14
2020-06-03,2.4634475673228E+14
2020-06-04,2.3907164567976E+14
2020-06-05,2.165465289778E+14
2020-06-06,2.36656320244E+14
2020-06-07,2.458199836872E+14
2020-06-08,2.3547023593457E+14
2020-06-09,2.4325653542112E+14
2020-06-10,2.2910949551873E+14
2020-06-11,2.3133818473467E+14
2020-06-12,2.2561176214724E+14
2020-06-13,2.2378664409577E+14
2020-06-14,2.2514824954864E+14
2020-06-15,2.344096966829E+14
2020-06-16,2.1909120861867E+14
2020-06-17,2.3033900734194E+14
2020-06-18,2.3102961693099E+14
2020-06-19,2.3904815034929E+14
2020-06-20,2.4975686450096E+14
2020-06-21,2.5439314471336E+14
2020-06-22,2.4134173221882E+14
2020-06-23,2.4788422347141E+14
2020-06-24,2.4105167789202E+14
2020-06-25,2.132126263343E+14
2020-06-26,2.3391130727201E+14
2020-06-27,2.3251369871166E+14
2020-06-28,2.4062639966484E+14
2020-06-29,2.5516890825256E+14
2020-06-30,2.5006281755018E+14
2020-07-01,2.6426208548697E+14
2020-07-02,2.5060126594403E+14
2020-07-03,2.5064937399679E+14
2020-07-04,2.4805571166975E+14
2020-07-05,2.6479076194785E+14
2020-07-06,2.4961467704019E+14
2020-07-07,2.4223293936855E+14
2020-07-08,2.4590503111624E+14
2020-07-09,2.3852055935467E+14
2020-07-10,2.4050517624385E+14
2020-07-11,2.6485366429187E+14
2020-07-12,2.7822383283847E+14
2020-07-13,2.7457822566954E+14
2020-07-14,2.584100182042E+14
2020-07-15,2.7049426049039E+14
2020-07-16,2.6792898335218E+14
2020-07-17,2.6296582264697E+14
2020-07-18,2.5685504872418E+14
2020-07-19,2.5831333556397E+14
2020-07-20,2.6589178470896E+14
2020-07-21,2.8085514651845E+14
2020-07-22,2.7053154497604E+14
2020-07-23,2.6493959525394E+14
2020-07-24,2.7305801671816E+14
2020-07-25,2.643289797718E+14
2020-07-26,2.6263964861108E+14
2020-07-27,2.6432961104384E+14
2020-07-28,2.837880037055E+14
2020-07-29,2.7289881016139E+14
2020-07-30,2.8013499300334E+14
2020-07-31,2.754151298497E+14
2020-08-01,2.7708760761552E+14
2020-08-02,2.9119500155989E+14
2020-08-03,2.6659169025014E+14
2020-08-04,2.8288509859466E+14
2020-08-05,2.6317887450984E+14
2020-08-06,2.5781985631182E+14
2020-08-07,2.4695158332447E+14
2020-08-08,2.3018537983907E+14
2020-08-09,2.6210011539292E+14
2020-08-10,2.8250423584412E+14
2020-08-11,2.7636301774529E+14
2020-08-12,2.6053345989897E+14
2020-08-13,2.5800929964996E+14
2020-08-14,2.7943562046154E+14
2020-08-15,2.7521273904105E+14
2020-08-16,2.7368465436485E+14
2020-08-17,2.6724864396912E+14
2020-08-18,2.1376661489845E+14
2020-08-19,2.2191989372643E+14
2020-08-20,2.4266653884642E+14
2020-08-21,2.5276379068047E+14
2020-08-22,2.495389724451E+14
2020-08-23,2.6792886916183E+14
2020-08-24,2.5110987883777E+14
2020-08-25,2.4638896328697E+14
2020-08-26,2.494796049138E+14
2020-08-27,2.5426722749383E+14
2020-08-28,2.6514805953052E+14
2020-08-29,2.5278420241195E+14
2020-08-30,2.4652390578164E+14
2020-08-31,2.6371548972487E+14
2020-09-01,2.6738654670712E+14
2020-09-02,2.7020255247261E+14
2020-09-03,273331817635297
2020-09-04,2.6964332982746E+14
2020-09-05,2.8293267585457E+14
2020-09-06,2.6978051967698E+14
2020-09-07,2.7493592310194E+14
2020-09-08,2.9309662214193E+14
2020-09-09,3.107111397609E+14
2020-09-10,2.7946781738065E+14
2020-09-11,2.9337408070466E+14
2020-09-12,2.9192280332955E+14
2020-09-13,2.8399430900813E+14
2020-09-14,2.9812883983794E+14
2020-09-15,2.9034005578261E+14
2020-09-16,2.8667611977507E+14
2020-09-17,2.8428565254268E+14
2020-09-18,2.8585245794522E+14
2020-09-19,2.8581664152081E+14
2020-09-20,2.8554423489396E+14
2020-09-21,2.7768309141949E+14
2020-09-22,2.774115217465E+14
2020-09-23,2.7729472800687E+14
2020-09-24,2.845047766167E+14
2020-09-25,2.9747879504896E+14
2020-09-26,2.9889839501935E+14
2020-09-27,3.0123410838836E+14
2020-09-28,3.0691734655926E+14
2020-09-29,3.0127760708149E+14
2020-09-30,2.9192815977383E+14
2020-10-01,279004796432681
2020-10-02,2.7989826537059E+14
2020-10-03,2.5284575722677E+14
2020-10-04,2.6703407274146E+14
2020-10-05,2.6239784587048E+14
2020-10-06,2.5520030878476E+14
2020-10-07,2.6685321890421E+14
2020-10-08,2.7498142481931E+14
2020-10-09,2.83165004303E+14
2020-10-10,2.7131588660353E+14
2020-10-11,2.9060501406868E+14
2020-10-12,2.7536522614735E+14
2020-10-13,2.7520516169344E+14
2020-10-14,2.7349962947038E+14
2020-10-15,2.7954890367088E+14
2020-10-16,2.7092760274643E+14
2020-10-17,2.4556536439821E+14
2020-10-18,2.4988819172368E+14
2020-10-19,2.5801925495306E+14
2020-10-20,2.7392965308035E+14
2020-10-21,2.6504810463771E+14
2020-10-22,2.4958699330508E+14
2020-10-23,2.4610990696996E+14
2020-10-24,2.3973497281724E+14
2020-10-25,2.3772002787407E+14
2020-10-26,2.0765788135554E+14
2020-10-27,1.9430816235508E+14
2020-10-28,1.6444981360671E+14
2020-10-29,1.6038976872424E+14
2020-10-30,1.8402972045055E+14
2020-10-31,1.8011461067662E+14
2020-11-01,1.7483474614251E+14
2020-11-02,173999044146274
2020-11-03,1.8934843244997E+14
2020-11-04,1.9327396611454E+14
2020-11-05,1.9659983098315E+14
2020-11-06,1.9585444959456E+14
2020-11-07,1.9639998803176E+14
2020-11-08,2.0309357547059E+14
2020-11-09,1.9593742775606E+14
2020-11-10,1.9414649276749E+14
2020-11-11,1.9205167858256E+14
2020-11-12,1.9667493389508E+14
2020-11-13,1.934971738962E+14
2020-11-14,1.7573128481147E+14
2020-11-15,1.9341027728041E+14
2020-11-16,1.9238814928715E+14
2020-11-17,1.883556663474E+14
2020-11-18,1.8873479688783E+14
2020-11-19,2.0073576794478E+14
2020-11-20,1.9506813712214E+14
2020-11-21,1.9340807949248E+14
2020-11-22,2.2411671179607E+14
2020-11-23,2.3166981400712E+14
2020-11-24,2.2184542088892E+14
2020-11-25,2.1933678928702E+14
2020-11-26,2.0939637285526E+14
2020-11-27,2.1339612033202E+14
2020-11-28,2.0745102435855E+14
2020-11-29,2.1824272780855E+14
2020-11-30,2.1488934452102E+14
2020-12-01,2.2075999526400E+14
2020-12-02,2.2895331257265E+14
2020-12-03,2.3581802859718E+14
2020-12-04,2.2373618383063E+14
2020-12-05,2.2751961537054E+14
2020-12-06,2.3353333168838E+14
2020-12-07,2.3737307986812E+14
2020-12-08,2.2301621237332E+14
2020-12-09,2.4332688233109E+14
2020-12-10,2.3470399665915E+14
2020-12-11,2.4144560257808E+14
2020-12-12,2.2136632585419E+14
2020-12-13,2.2748999712457E+14
2020-12-14,2.5165471458505E+14
2020-12-15,2.3174498489353E+14
2020-12-16,2.3868684142761E+14
2020-12-17,2.4619398913413E+14
2020-12-18,2.3024024394871E+14
2020-12-19,2.3139354336804E+14
2020-12-20,2.431046676942E+14
2020-12-21,2.3103259052922E+14
2020-12-22,2.2957515971748E+14
2020-12-23,2.2850885039488E+14
2020-12-24,2.528824433906E+14
2020-12-25,2.6228147022281E+14
2020-12-26,2.6418826601481E+14
2020-12-27,2.6156630071211E+14
2020-12-28,2.5958896907378E+14
2020-12-29,2.5888666993849E+14
2020-12-30,253097313016712
2020-12-31,2.4556739930795E+14
2021-01-01,2.6586073176508E+14
2021-01-02,2.535440299489E+14
2021-01-03,2.624640142745E+14
2021-01-04,2.7614036082563E+14
2021-01-05,2.6495797156753E+14
2021-01-06,2.7644747603706E+14
2021-01-07,2.7571512797251E+14
2021-01-08,2.8199780543076E+14
2021-01-09,296905070133954
2021-01-10,2.9910429441643E+14
2021-01-11,301232693703518
2021-01-12,3.0026871708971E+14
2021-01-13,2.9270336603736E+14
2021-01-14,2.9784066464515E+14
2021-01-15,2.9441092889801E+14
2021-01-16,2.8854933677204E+14
2021-01-17,3.082124495538E+14
2021-01-18,2.9210130778539E+14
2021-01-19,2.9333867494766E+14
2021-01-20,288596403968323
2021-01-21,2.9351737427258E+14
2021-01-22,2.8621925764499E+14
2021-01-23,2.87263809614E+14
2021-01-24,3.0272239842216E+14
2021-01-25,2.9906880883337E+14
2021-01-26,3.1003070604525E+14
2021-01-27,2.9171790435628E+14
2021-01-28,2.8890521084873E+14
2021-01-29,2.8321362985118E+14
2021-01-30,2.6901934507021E+14
2021-01-31,3.034042639692E+14
2021-02-01,3.0422070291424E+14
2021-02-02,3.0410894584881E+14
2021-02-03,2.9122989937214E+14
2021-02-04,2.8916237445793E+14
2021-02-05,3.0062137666698E+14
2021-02-06,2.9121871130413E+14
2021-02-07,2.9113858161211E+14
2021-02-08,3.0352310204195E+14
2021-02-09,2.9790574601663E+14
2021-02-10,3.0079496255829E+14
2021-02-11,2.7807171255916E+14
2021-02-12,2.9931105458324E+14
2021-02-13,3.0272663890327E+14
2021-02-14,3.0639740197693E+14
2021-02-15,2.8628960366041E+14
2021-02-16,2.9124072017449E+14
2021-02-17,2.9377346415787E+14
2021-02-18,2.9568384415394E+14
2021-02-19,3.001068960051E+14
2021-02-20,3.0221963486268E+14
2021-02-21,2.6982046536782E+14
2021-02-22,2.9303318886578E+14
2021-02-23,2.8911243387126E+14
2021-02-24,2.8475060735191E+14
2021-02-25,2.6581070245892E+14
2021-02-26,2.9441178548123E+14
2021-02-27,295834160833381
2021-02-28,2.9424530385677E+14
2021-03-01,2.9706013470391E+14
2021-03-02,303824867985690
2021-03-03,2.8547087998828E+14
2021-03-04,2.8280831288167E+14
2021-03-05,2.7419202685839E+14
2021-03-06,2.92109141063E+14
2021-03-07,3.0911157297685E+14
2021-03-08,2.9912261115708E+14
2021-03-09,3.0645872834871E+14
2021-03-10,300983958132656
2021-03-11,2.7946909601598E+14
2021-03-12,2.6872665343422E+14
2021-03-13,2.5907176928462E+14
2021-03-14,2.9671186940823E+14
2021-03-15,2.8921033754153E+14
2021-03-16,2.9906702795034E+14
2021-03-17,2.9267375012613E+14
2021-03-18,271328981601407
2021-03-19,2.8930858237416E+14
2021-03-20,2.8108181385675E+14
2021-03-21,2.8955478626042E+14
2021-03-22,3.0126415576467E+14
2021-03-23,3.0395602692954E+14
2021-03-24,2.6127981298806E+14
2021-03-25,2.8321345249532E+14
2021-03-26,2.8095251227793E+14
2021-03-27,2.5922955589137E+14
2021-03-28,2.8069266074998E+14
2021-03-29,2.8887956545261E+14
2021-03-30,2.8205776991402E+14
2021-03-31,2.8523577693629E+14
2021-04-01,2.6973175535956E+14
2021-04-02,2.7682749972422E+14
2021-04-03,2.7471872170283E+14
2021-04-04,2.9784104451850E+14
2021-04-05,3.0063166862821E+14
2021-04-06,3.1723676257207E+14
2021-04-07,3.0326452894202E+14
2021-04-08,3.0954031030918E+14
2021-04-09,2.9382024739784E+14
2021-04-10,3.0336427214896E+14
2021-04-11,3.0320706890788E+14
2021-04-12,3.1993338514911E+14
2021-04-13,3.3126334359409E+14
2021-04-14,292520674416096
2021-04-15,2.9691884177615E+14
2021-04-16,2.8547314571818E+14
2021-04-17,2.786839676825E+14
2021-04-18,3.0881032942247E+14
2021-04-19,3.1967449046161E+14
2021-04-20,3.0992398484838E+14
2021-04-21,2.9867337409077E+14
2021-04-22,2.9472851832309E+14
2021-04-23,3.0586769603941E+14
2021-04-24,2.9695825378199E+14
2021-04-25,3.1845788861292E+14
2021-04-26,3.08259640241E+14
2021-04-27,3.2118765495972E+14
2021-04-28,3.1539943295061E+14
2021-04-29,3.1074910653215E+14
2021-04-30,3.1099792018269E+14
2021-05-01,3.1729218373777E+14
2021-05-02,3.4862428409765E+14
2021-05-03,3.38922527074E+14
2021-05-04,3.4735415871670E+14
2021-05-05,3.7022838287004E+14
2021-05-06,3.5434467938302E+14
2021-05-07,3.6949382818020E+14
2021-05-08,3.6375595107614E+14
2021-05-09,3.6583543284393E+14
2021-05-10,3.5328028137395E+14
2021-05-11,3.4320760212122E+14
2021-05-12,3.3567632532737E+14
2021-05-13,3.3864722764501E+14
2021-05-14,3.2608925205224E+14
2021-05-15,3.4007178816557E+14
2021-05-16,3.6043802031214E+14
2021-05-17,3.3980287209378E+14
2021-05-18,3.4219852626836E+14
2021-05-19,3.1012679490302E+14
2021-05-20,3.3991951277162E+14
2021-05-21,3.3286651256752E+14
2021-05-22,3.1171183857074E+14
2021-05-23,3.0920682949920E+14
2021-05-24,3.338829934029E+14
2021-05-25,3.4137129077807E+14
2021-05-26,3.6263735336088E+14
2021-05-27,3.4674467875153E+14
2021-05-28,376563358275265
2021-05-29,3.8481892993248E+14
2021-05-30,3.6262666016096E+14
2021-05-31,3.4777315712456E+14
2021-06-01,3.5829983654682E+14
2021-06-02,349441131555588
2021-06-03,3.4516545679473E+14
2021-06-04,3.3853235285093E+14
2021-06-05,3.2697315800568E+14
2021-06-06,341388156760656
2021-06-07,3.8134880438480E+14
2021-06-08,3.6640478685152E+14
2021-06-09,3.5209011059872E+14
2021-06-10,3.6808361027519E+14
2021-06-11,3.8085531216451E+14
2021-06-12,3.6962240645762E+14
2021-06-13,3.4362780898439E+14
2021-06-14,3.4398986738887E+14
2021-06-15,3.394821827437E+14
2021-06-16,3.1938723695777E+14
2021-06-17,3.2694040725374E+14
2021-06-18,3.2141308242457E+14
2021-06-19,2.7457871948613E+14
2021-06-20,3.0147454727299E+14
2021-06-21,2.7402636378487E+14
2021-06-22,2.6155810996901E+14
2021-06-23,2.3697244977427E+14
2021-06-24,2.331768910514E+14
2021-06-25,2.2201477482297E+14
2021-06-26,2.1238111103067E+14
2021-06-27,170323669929437
2021-06-28,1.8753837550789E+14
2021-06-29,1.9552645565656E+14
2021-06-30,2.0190568189092E+14
2021-07-01,1.8800574184576E+14
2021-07-02,2.2253635419913E+14
2021-07-03,2.2408483709514E+14
2021-07-04,2.4486086911186E+14
2021-07-05,2.3686573442828E+14
2021-07-06,234070880533429
2021-07-07,2.3409815442861E+14
2021-07-08,2.3164275019369E+14
2021-07-09,2.2395086913114E+14
2021-07-10,2.3596801942954E+14
2021-07-11,2.4338288864346E+14
2021-07-12,2.4601399785211E+14
2021-07-13,2.5101146641253E+14
2021-07-14,2.38772211417E+14
2021-07-15,2.329750380671E+14
2021-07-16,2.5496116525786E+14
2021-07-17,2.4574399209323E+14
2021-07-18,2.6231637885251E+14
2021-07-19,2.4502660342908E+14
2021-07-20,2.5700939395399E+14
2021-07-21,2.6435376638237E+14
2021-07-22,2.666508176452E+14
2021-07-23,2.6582912916019E+14
2021-07-24,2.602602505515E+14
2021-07-25,2.8905698800848E+14
2021-07-26,2.6382776955400E+14
2021-07-27,2.679874979849E+14
2021-07-28,2.7499149660948E+14
2021-07-29,2.6960701616736E+14
2021-07-30,2.5798300271314E+14
2021-07-31,2.6240194886087E+14
2021-08-01,2.5863622424946E+14
2021-08-02,2.616430648198E+14
2021-08-03,2.508890244767E+14
2021-08-04,2.4836189257857E+14
2021-08-05,2.7146864069959E+14
2021-08-06,2.8364940609106E+14
2021-08-07,2.9168449246527E+14
2021-08-08,2.9445682861728E+14
2021-08-09,2.8869752539354E+14
2021-08-10,2.7602635089749E+14
2021-08-11,2.831623655887E+14
2021-08-12,2.7658977038771E+14
2021-08-13,2.7063607108856E+14
2021-08-14,2.6893369908228E+14
2021-08-15,2.7257597377246E+14
2021-08-16,286280358873811
2021-08-17,271952149360596
2021-08-18,2.8123594523658E+14
2021-08-19,3.19366974521E+14
2021-08-20,3.1123232027736E+14
2021-08-21,3.161464790545E+14
2021-08-22,2.9372555626576E+14
2021-08-23,2.7818561259809E+14
2021-08-24,2.9492185232738E+14
2021-08-25,2.9554655604545E+14
2021-08-26,2.9319683035364E+14
2021-08-27,2.8041120116019E+14
2021-08-28,3.0494173262897E+14
2021-08-29,3.2365674410277E+14
2021-08-30,3.0519808047544E+14
2021-08-31,3.033778783852E+14
2021-09-01,3.1414622987425E+14
2021-09-02,3.0298742884627E+14
2021-09-03,3.0712019970514E+14
2021-09-04,3.2181213496599E+14
2021-09-05,3.3170418863170E+14
2021-09-06,3.1297359833511E+14
2021-09-07,3.1471653802305E+14
2021-09-08,3.1145413598582E+14
2021-09-09,3.1799996971025E+14
2021-09-10,3.1087370030714E+14
2021-09-11,3.1259162175179E+14
2021-09-12,3.286231833652E+14
2021-09-13,3.3258646014742E+14
2021-09-14,3.2342017891891E+14
2021-09-15,303329188136844
2021-09-16,3.0269739308846E+14
2021-09-17,3.2716760255404E+14
2021-09-18,3.2528966402997E+14
2021-09-19,3.3202183929845E+14
2021-09-20,338706301363528
2021-09-21,3.3358456388407E+14
2021-09-22,3.4579176093178E+14
2021-09-23,3.2521747122129E+14
2021-09-24,3.2688711990836E+14
2021-09-25,2.9797197735593E+14
2021-09-26,2.9644279813996E+14
2021-09-27,3.166916004625E+14
2021-09-28,3.0537385732726E+14
2021-09-29,2.900924612684E+14
2021-09-30,2.9972495245122E+14
2021-10-01,3.0031633610112E+14
2021-10-02,3.2051154718449E+14
2021-10-03,3.2061630455709E+14
2021-10-04,3.0958973610866E+14
2021-10-05,3.2778439588759E+14
2021-10-06,3.3124017045451E+14
2021-10-07,3.0233373116586E+14
2021-10-08,3.0712185199549E+14
2021-10-09,2.978639635246E+14
2021-10-10,3.2028998581185E+14
2021-10-11,3.2070876788875E+14
2021-10-12,3.311518360453E+14
2021-10-13,3.2792736885834E+14
2021-10-14,3.2281333531684E+14
2021-10-15,3.0702505966671E+14
2021-10-16,3.270740465997E+14
2021-10-17,3.1072761882467E+14
2021-10-18,3.1627320325362E+14
2021-10-19,3.1087310364933E+14
2021-10-20,325791236149350
2021-10-21,3.0282743232887E+14
2021-10-22,3.0896139327763E+14
2021-10-23,3.2356090316529E+14
2021-10-24,3.3547671795534E+14
2021-10-25,3.4376934306118E+14
2021-10-26,347128284312805
2021-10-27,3.3639703951199E+14
2021-10-28,3.5842104478436E+14
2021-10-29,3.4211684923408E+14
2021-10-30,3.3453099171898E+14
2021-10-31,3.2695514936225E+14
2021-11-01,3.2639754073964E+14
2021-11-02,3.2854431282390E+14
2021-11-03,3.1116848120768E+14
2021-11-04,3.201585371812E+14
2021-11-05,3.310236394985E+14
2021-11-06,3.1232998532542E+14
2021-11-07,3.0746017359811E+14
2021-11-08,3.0724309216607E+14
2021-11-09,3.3843686468059E+14
2021-11-10,3.1055376228935E+14
2021-11-11,3.4067421774268E+14
2021-11-12,3.3555418261262E+14
2021-11-13,3.4629035105386E+14
2021-11-14,3.5406321802436E+14
2021-11-15,3.2889188739705E+14
2021-11-16,3.2238096474345E+14
2021-11-17,3.2819855422977E+14
2021-11-18,3.2882519502022E+14
2021-11-19,3.307620689677E+14
2021-11-20,3.4989543824057E+14
2021-11-21,3.3949086713177E+14
2021-11-22,3.4361322724755E+14
2021-11-23,333775428329083
2021-11-24,3.2321742367019E+14
2021-11-25,3.3560915232756E+14
2021-11-26,3.0278119405642E+14
2021-11-27,2.7464829258796E+14
2021-11-28,2.9475428939809E+14
2021-11-29,3.0942460567869E+14
2021-11-30,3.0091672181832E+14
2021-12-01,2.9536847092892E+14
2021-12-02,3.0784536047572E+14
2021-12-03,3.278531542576E+14
2021-12-04,3.2640201822319E+14
2021-12-05,3.2413181304492E+14
2021-12-06,3.3345423388962E+14
2021-12-07,326735760568126
2021-12-08,339762291214965
2021-12-09,3.2064243479869E+14
2021-12-10,3.1641983878483E+14
2021-12-11,3.5125495209366E+14
2021-12-12,3.3653609196623E+14
2021-12-13,3.4694704750261E+14
2021-12-14,3.5630842943541E+14
2021-12-15,3.3375940182992E+14
2021-12-16,3.3585316002055E+14
2021-12-17,3.3358475003436E+14
2021-12-18,3.3107204353546E+14
2021-12-19,3.2549282489613E+14
2021-12-20,3.3016030139792E+14
2021-12-21,3.2901524593507E+14
2021-12-22,344097227426894
2021-12-23,365520412672602
2021-12-24,3.3324542353493E+14
2021-12-25,357597351014950
2021-12-26,3.447270990221E+14
2021-12-27,3.6530529935907E+14
2021-12-28,3.5974224355184E+14
2021-12-29,3.5293836154241E+14
2021-12-30,3.4165985611975E+14
2021-12-31,3.586297175118E+14
2022-01-01,3.8182928327832E+14
2022-01-02,3.7748327287996E+14
2022-01-03,3.4995030396184E+14
2022-01-04,3.5252191384462E+14
2022-01-05,3.5072229878668E+14
2022-01-06,3.6611700561314E+14
2022-01-07,3.8642739253517E+14
2022-01-08,3.5817447612657E+14
2022-01-09,3.4075207995957E+14
2022-01-10,3.2704644206051E+14
2022-01-11,3.4410915592128E+14
2022-01-12,3.4921488907469E+14
2022-01-13,3.4992998538748E+14
2022-01-14,3.67154262335E+14
2022-01-15,352840158741420
2022-01-16,3.5089269843694E+14
2022-01-17,3.776681539649E+14
2022-01-18,3.8346171644382E+14
2022-01-19,3.5113823427025E+14
2022-01-20,3.6577753114906E+14
2022-01-21,3.6947879120282E+14
2022-01-22,3.4635497649164E+14
2022-01-23,3.6082201647859E+14
2022-01-24,3.5494098134874E+14
2022-01-25,3.719303893465E+14
2022-01-26,3.5895444733662E+14
2022-01-27,3.908529754307E+14
2022-01-28,3.9232222479076E+14
2022-01-29,3.8388892849155E+14
2022-01-30,3.7669732950786E+14
2022-01-31,3.928912750468E+14
2022-02-01,3.9767403683825E+14
2022-02-02,3.8406545644074E+14
2022-02-03,3.8055410088282E+14
2022-02-04,3.9500988571257E+14
2022-02-05,3.6557115606297E+14
2022-02-06,3.8407114506078E+14
2022-02-07,3.916939809718E+14
2022-02-08,4.0105175851158E+14
2022-02-09,4.1764747246916E+14
2022-02-10,3.9494483556624E+14
2022-02-11,3.6726129395752E+14
2022-02-12,3.8459803239181E+14
2022-02-13,3.8772248843026E+14
2022-02-14,3.9312212001148E+14
2022-02-15,3.8122148698637E+14
2022-02-16,3.6914539090656E+14
2022-02-17,3.5977865693404E+14
2022-02-18,3.9634515545679E+14
2022-02-19,4.1097951684582E+14
2022-02-20,4.2029940467199E+14
2022-02-21,3.8884894223916E+14
2022-02-22,3.8908120299333E+14
2022-02-23,3.6332239091289E+14
2022-02-24,3.9566079720335E+14
2022-02-25,3.8343774467849E+14
2022-02-26,3.6470178453558E+14
2022-02-27,3.9281939056307E+14
2022-02-28,3.9504241513202E+14
2022-03-01,4.0074429675134E+14
2022-03-02,4.116550653115E+14
2022-03-03,3.8489031405095E+14
2022-03-04,4.06365249769E+14
2022-03-05,4.1739150377736E+14
2022-03-06,3.8993224015882E+14
2022-03-07,4.1816365432123E+14
2022-03-08,3.8378312522952E+14
2022-03-09,4.1138164163121E+14
2022-03-10,382070296468658
2022-03-11,4.1131157141923E+14
2022-03-12,4.389317737296E+14
2022-03-13,4.0916278239754E+14
2022-03-14,4.5673787030334E+14
2022-03-15,4.579526202182E+14
2022-03-16,4.2314437072217E+14
2022-03-17,4.2484942992924E+14
2022-03-18,4.2545722529344E+14
2022-03-19,4.2167607245641E+14
2022-03-20,4.3502014409491E+14
2022-03-21,4.2509918849223E+14
2022-03-22,4.3551381178562E+14
2022-03-23,4.3431882581968E+14
2022-03-24,4.4767170073044E+14
2022-03-25,4.5966239331248E+14
2022-03-26,4.4176336998204E+14
2022-03-27,4.4476364144084E+14
2022-03-28,4.3978751740858E+14
2022-03-29,4.6290911557361E+14
2022-03-30,4.5397278428447E+14
2022-03-31,4.4433275527377E+14
2022-04-01,4.6650310349001E+14
2022-04-02,4.529068999308E+14
2022-04-03,5.0908363833821E+14
2022-04-04,5.08188055309E+14
2022-04-05,4.8225559267402E+14
2022-04-06,4.6283883817082E+14
2022-04-07,4.608089399947E+14
2022-04-08,4.7541349842404E+14
2022-04-09,4.7387320621049E+14
2022-04-10,4.8270787079223E+14
2022-04-11,4.8022378522577E+14
