Date,HashRate
2016-06-07,244879549049
2016-06-08,254501829931
2016-06-09,308690657188
2016-06-10,400423134416
2016-06-11,456130390196
2016-06-12,439437606586
2016-06-13,496368121230
2016-06-14,515015895519
2016-06-15,452556231108
2016-06-16,469918666634
2016-06-17,514996728376
2016-06-18,479266804823
2016-06-19,467325093926
2016-06-20,508109038145
2016-06-21,539433885989
2016-06-22,541525736141
2016-06-23,506942259015
2016-06-24,488017440481
2016-06-25,510958472891
2016-06-26,509745417770
2016-06-27,479076152491
2016-06-28,467905113338
2016-06-29,518907974223
2016-06-30,497729184228
2016-07-01,469343861482
2016-07-02,532677235383
2016-07-03,498855350204
2016-07-04,464233831689
2016-07-05,428422448284
2016-07-06,372766943509
2016-07-07,397656460662
2016-07-08,376544593537
2016-07-09,371254756741
2016-07-10,478169492896
2016-07-11,439679777895
2016-07-12,492606421173
2016-07-13,407241850800
2016-07-14,482386143589
2016-07-15,485029096326
2016-07-16,485408135880
2016-07-17,496536254681
2016-07-18,518302560386
2016-07-19,482979903606
2016-07-20,440545926436
2016-07-21,471521742028
2016-07-22,468905085625
2016-07-23,500479936253
2016-07-24,521958903974
2016-07-25,496782237455
2016-07-26,489522871888
2016-07-27,492610396327
2016-07-28,469743130258
2016-07-29,480640579417
2016-07-30,481601233549
2016-07-31,500342383427
2016-08-01,542162028927
2016-08-02,574222445136
2016-08-03,584942914983
2016-08-04,580303379446
2016-08-05,463287138941
2016-08-06,463616196893
2016-08-07,501982744419
2016-08-08,531197193750
2016-08-09,531484535101
2016-08-10,526926873461
2016-08-11,509961790305
2016-08-12,450241978138
2016-08-13,478760453786
2016-08-14,625218590806
2016-08-15,625076755027
2016-08-16,720115466321
2016-08-17,735861473756
2016-08-18,656223870488
2016-08-19,605823462557
2016-08-20,553066351448
2016-08-21,527688149422
2016-08-22,641252191175
2016-08-23,682040816279
2016-08-24,664255594571
2016-08-25,774560915049
2016-08-26,775495732522
2016-08-27,748044337883
2016-08-28,731027065582
2016-08-29,759173317122
2016-08-30,811140677578
2016-08-31,767969967358
2016-09-01,787401773347
2016-09-02,783353285588
2016-09-03,776212811257
2016-09-04,800312696750
2016-09-05,646554763094
2016-09-06,740327485268
2016-09-07,760216819379
2016-09-08,814444778530
2016-09-09,804478250196
2016-09-10,773465097115
2016-09-11,816566446952
2016-09-12,822707579404
2016-09-13,777309305200
2016-09-14,795262880005
2016-09-15,857507441377
2016-09-16,878622535618
2016-09-17,854962243221
2016-09-18,861670318204
2016-09-19,932201668127
2016-09-20,887299954653
2016-09-21,834132474737
2016-09-22,976729791520
2016-09-23,1017252407284
2016-09-24,995894784944
2016-09-25,940842768690
2016-09-26,976117147713
2016-09-27,980904755546
2016-09-28,1095591836770
2016-09-29,967758652231
2016-09-30,964521451057
2016-10-01,1078594321398
2016-10-02,1019296538154
2016-10-03,1070702853349
2016-10-04,968521217278
2016-10-05,941296127901
2016-10-06,1142289575607
2016-10-07,1115129863053
2016-10-08,1108232059777
2016-10-09,1045216362024
2016-10-10,1063391164372
2016-10-11,1095790358806
2016-10-12,1003907969724
2016-10-13,1044267092143
2016-10-14,1064103421080
2016-10-15,990049961443
2016-10-16,1006613330947
2016-10-17,1151974895360
2016-10-18,1026025988193
2016-10-19,1042706499608
2016-10-20,1111613825640
2016-10-21,1092495406607
2016-10-22,1003920603021
2016-10-23,1103273575271
2016-10-24,972377077112
2016-10-25,1006425766459
2016-10-26,979057718180
2016-10-27,1007665971075
2016-10-28,1021094986829
2016-10-29,982065837312
2016-10-30,1159360901334
2016-10-31,1025654538006
2016-11-01,1034498964625
2016-11-02,990664152947
2016-11-03,996974966597
2016-11-04,969462138592
2016-11-05,1119605154639
2016-11-06,1070465485652
2016-11-07,1105688333946
2016-11-08,1071426545973
2016-11-09,1092500963379
2016-11-10,1128139935028
2016-11-11,1122559952699
2016-11-12,1300220551945
2016-11-13,1237244064246
2016-11-14,1300546179586
2016-11-15,1262285831241
2016-11-16,1265011695901
2016-11-17,1191176628724
2016-11-18,1172607581120
2016-11-19,1202660399738
2016-11-20,1198615234849
2016-11-21,1201817197217
2016-11-22,1341127835157
2016-11-23,1371910983340
2016-11-24,1492103518766
2016-11-25,1483614090128
2016-11-26,1540175544828
2016-11-27,1562725918612
2016-11-28,1463241531385
2016-11-29,1508952654192
2016-11-30,1472495843065
2016-12-01,1605319972881
2016-12-02,1519415489993
2016-12-03,1426982630400
2016-12-04,1641123147924
2016-12-05,1538537776037
2016-12-06,1666586277448
2016-12-07,1703990019706
2016-12-08,1633837897907
